Day,Hour,Month,Precip In,RH,Station,Temp F,Wind Dir,Wind Spd MPH,Year
25,13,12,0.01,80.96,MSP,26.06,290,11.5,2013
15,21,12,0,59.19,MSP,1.94,40,5.75,2013
14,9,2,0,88.73,MSP,26.96,300,4.6,2013
14,10,2,0,84.93,MSP,28.94,310,6.9,2013
12,11,3,0,62.83,MSP,26.96,330,14.95,2013
28,18,4,0,28,MSP,80.06,180,9.2,2013
28,19,4,0,44.23,MSP,73.04,190,10.35,2013
20,16,5,0.05,78.25,MSP,68,190,13.8,2013
20,17,5,0,59.32,MSP,71.96,180,14.95,2013
20,18,5,0,57.05,MSP,71.96,190,11.5,2013
19,19,5,0,93.33,MSP,66.02,130,8.05,2013
20,9,6,0,64.17,MSP,75.92,140,8.05,2013
11,11,6,0,83.98,MSP,69.08,0,0,2013
16,18,6,0,24.91,MSP,86,270,9.2,2013
11,22,6,0,78.57,MSP,71.96,0,0,2013
25,16,7,0,56.18,MSP,78.98,310,16.1,2013
29,20,7,0,44.53,MSP,75.02,170,6.9,2013
25,23,7,0,62.17,MSP,75.92,200,9.2,2013
6,19,8,0,51.09,MSP,82.67,220,10.35,2013
10,8,9,0,84.1,MSP,71.06,0,0,2013
19,15,9,0,73.49,MSP,73.94,260,8.05,2013
19,10,9,0,78.93,MSP,76.46,180,12.07,2013
29,13,7,0,46.34,MSP,75.02,190,6.9,2013
14,13,11,0,65.18,MSP,44.96,170,5.75,2013
24,18,6,0,68.9,MSP,77,240,6.9,2013
24,19,6,0,71.08,MSP,77,190,5.75,2013
8,16,9,0,59.84,MSP,75.92,100,8.05,2013
12,22,12,0,70.66,MSP,17.96,0,4.6,2013
12,23,12,0,70.66,MSP,17.96,10,3.45,2013
15,13,8,0,51.73,MSP,75.14,200,7.28,2013
19,14,9,0,84.1,MSP,71.06,250,9.2,2013
1,8,11,0,89.34,MSP,39.92,260,5.75,2013
1,9,11,0,85.67,MSP,41,270,9.2,2013
12,15,10,0,66.04,MSP,51.98,250,23,2013
14,15,10,0,54.51,MSP,53.96,110,19.55,2013
23,15,10,0,56.48,MSP,37.04,300,11.5,2013
3,16,10,0,83.47,MSP,60.98,10,13.8,2013
15,16,10,0.01,93.19,MSP,50,190,5.75,2013
2,17,10,0,26.1,MSP,75.02,140,16.1,2013
14,17,10,0,52.61,MSP,53.96,100,13.8,2013
22,17,10,0,64.54,MSP,39.92,310,5.75,2013
5,18,10,0,74.08,MSP,55.04,250,9.2,2013
14,22,10,0,69.08,MSP,53.96,100,16.1,2013
15,23,10,0,97.25,MSP,47.08,350,15.64,2013
17,23,10,0.03,96.63,MSP,44.96,310,12.65,2013
22,23,10,0,85.37,MSP,35.96,320,6.9,2013
24,23,10,0,75.58,MSP,37.94,290,5.75,2013
21,0,11,0,92.81,MSP,37.67,140,4.6,2013
2,1,11,0,79.12,MSP,39.92,260,4.6,2013
11,1,11,0,72.87,MSP,37.94,330,14.95,2013
11,2,11,0,75.5,MSP,37.04,330,10.35,2013
20,2,11,0,48.87,MSP,44.06,160,14.95,2013
22,2,11,0,64.95,MSP,24.08,320,13.8,2013
25,3,11,0,60.38,MSP,30.02,230,19.55,2013
1,4,11,0,85.62,MSP,42.56,300,9.2,2013
26,4,11,0,60.04,MSP,26.72,290,19.55,2013
11,5,11,0,48.69,MSP,28.94,340,18.4,2013
14,5,11,0,72.24,MSP,37.04,210,3.45,2013
9,6,11,0,75.87,MSP,43.79,280,15.53,2013
8,7,11,0,92.12,MSP,26.96,120,5.75,2013
9,7,11,0,76.16,MSP,44.06,290,20.7,2013
8,10,11,0,81.57,MSP,33.98,130,11.5,2013
9,11,11,0,73.39,MSP,42.98,280,21.85,2013
17,15,11,0,70.42,MSP,44.06,290,17.25,2013
5,16,11,0,52.87,MSP,42.98,10,8.05,2013
3,17,11,0,45.81,MSP,51.08,140,18.4,2013
5,17,11,0,54.73,MSP,42.08,360,11.5,2013
9,17,11,0,57.33,MSP,39.92,280,17.25,2013
5,21,11,0.03,98.82,MSP,33.86,360,10.35,2013
24,21,11,0,54.95,MSP,26.96,200,11.5,2013
29,21,11,0,65.72,MSP,30.02,160,12.65,2013
5,22,11,0.02,96.52,MSP,33.62,360,11.21,2013
29,22,11,0,65.72,MSP,30.02,140,5.75,2013
5,23,11,0.1,94.39,MSP,33.44,340,10.35,2013
21,23,11,0,65.21,MSP,26.06,340,16.1,2013
29,23,11,0,68.81,MSP,30.02,160,8.05,2013
10,0,12,0,71.75,MSP,1.94,160,9.2,2013
16,0,12,0,59.06,MSP,1.04,90,6.9,2013
17,0,12,0,84.47,MSP,21.92,240,11.5,2013
20,0,12,0.01,80.49,MSP,17.42,20,9.97,2013
9,2,12,0,84.6,MSP,10.58,260,7.28,2013
15,2,12,0,74.61,MSP,-0.94,310,13.8,2013
2,3,12,0,81.8,MSP,28.94,120,5.75,2013
20,3,12,0,79.65,MSP,17.78,20,9.2,2013
2,4,12,0,84.93,MSP,28.94,130,4.6,2013
23,4,12,0,79.57,MSP,1.94,290,12.65,2013
22,7,12,0,84.49,MSP,17.33,310,7.48,2013
27,7,12,0,92.27,MSP,21.11,140,6.33,2013
16,8,12,0.01,76.3,MSP,4.1,130,9.01,2013
23,8,12,0,78.43,MSP,-2.92,270,10.35,2013
16,9,12,0.06,81.94,MSP,5,140,7.23,2013
30,9,12,0,77.84,MSP,-9.04,120,6.9,2013
31,9,12,0,78.92,MSP,-5.08,240,4.6,2013
4,10,12,0.07,92.75,MSP,30.16,50,9.2,2013
8,10,12,0.01,79.56,MSP,6.56,100,9.97,2013
16,10,12,0.07,80.84,MSP,6.17,130,8.34,2013
22,10,12,0.01,85.36,MSP,19.33,340,8.97,2013
26,10,12,0,87.53,MSP,17.06,140,4.6,2013
31,10,12,0,74.94,MSP,-4,260,5.75,2013
26,12,12,0,81.97,MSP,22.4,0,0,2013
31,12,12,0,67.74,MSP,-0.94,300,4.6,2013
2,13,12,0,75.5,MSP,37.04,120,12.65,2013
8,13,12,0.01,81.28,MSP,10.33,110,11.04,2013
17,13,12,0,74.41,MSP,26.06,300,17.25,2013
26,13,12,0,80.8,MSP,24.08,0,0,2013
30,13,12,0.02,77.48,MSP,-2.16,120,6.04,2013
31,13,12,0,71.41,MSP,-0.94,350,5.75,2013
2,14,12,0,78.79,MSP,35.96,120,12.65,2013
8,14,12,0.01,81.3,MSP,11.25,110,9.2,2013
14,14,12,0,68.4,MSP,15.44,280,8.62,2013
19,14,12,0,67.33,MSP,17.96,20,12.65,2013
2,15,12,0.01,87.81,MSP,34.56,100,12.65,2013
19,15,12,0,69.99,MSP,17.06,10,16.1,2013
30,15,12,0.01,78.01,MSP,-0.22,130,4.03,2013
4,16,12,0.05,93.47,MSP,30.16,300,6.21,2013
26,16,12,0,84.67,MSP,24.98,130,5.75,2013
30,16,12,0.01,82.89,MSP,-0.04,140,5.75,2013
4,17,12,0.01,98.19,MSP,28.67,270,10.93,2013
20,17,12,0,76.66,MSP,19.04,0,0,2013
4,18,12,0,90.84,MSP,28.67,270,11.5,2013
26,18,12,0,85.31,MSP,24.89,100,2.3,2013
10,19,12,0,69.58,MSP,8.96,0,4.6,2013
26,19,12,0,84.67,MSP,24.98,140,3.45,2013
10,20,12,0,69.14,MSP,10.04,230,4.6,2013
12,20,12,0,70.66,MSP,17.96,0,0,2013
20,20,12,0,76.66,MSP,19.04,0,0,2013
30,20,12,0,80.23,MSP,1.22,0,1.73,2013
30,21,12,0,80.23,MSP,1.22,0,2.3,2013
10,22,12,0,74.46,MSP,12.11,280,9.2,2013
11,22,12,0,67.74,MSP,-0.94,200,5.75,2013
24,22,12,0.03,84.47,MSP,8.72,170,11.5,2013
20,23,12,0,77.35,MSP,19.94,340,4.6,2013
25,23,12,0,73.24,MSP,15.08,250,5.75,2013
14,13,2,0,80.94,MSP,29.57,310,9.77,2013
30,11,3,0,85.71,MSP,44.06,230,7.28,2013
22,12,4,0,58.55,MSP,44.06,360,13.42,2013
7,20,7,0,63,MSP,81.68,350,14.57,2013
6,10,10,0,83.97,MSP,50.9,0,0,2013
19,14,10,0.06,80.97,MSP,42.08,270,9.78,2013
17,4,12,0,76.65,MSP,32.96,280,13.03,2013
17,12,12,0,64.49,MSP,28.22,290,15.53,2013
22,15,12,0,75.15,MSP,18.68,320,10.93,2013
7,15,11,0,75.09,MSP,35.78,250,9.77,2013
7,12,1,0,69.04,MSP,32,220,11.5,2013
8,12,1,0,78.18,MSP,28.94,130,6.9,2013
13,5,2,0,84.41,MSP,21.02,240,3.45,2013
27,13,2,0,61.35,MSP,37.04,350,17.25,2013
13,14,2,0,61.35,MSP,37.04,210,6.9,2013
27,14,2,0,57.04,MSP,37.94,10,19.55,2013
31,12,3,0,58.95,MSP,38.57,320,24.15,2013
17,16,3,0,47.82,MSP,26.06,120,14.95,2013
5,18,3,0,77.56,MSP,27.68,350,9.2,2013
12,18,3,0,63.1,MSP,28.94,310,16.1,2013
5,11,4,0,42.18,MSP,39.02,100,11.5,2013
22,11,4,0,62.04,MSP,42.08,40,8.05,2013
19,15,4,0,64.03,MSP,35.96,310,21.85,2013
30,15,4,0,41.81,MSP,66.92,250,9.2,2013
15,20,4,0,67.21,MSP,37.94,260,13.8,2013
7,6,5,0,82.94,MSP,53.06,0,0,2013
7,7,5,0,80.25,MSP,53.96,0,0,2013
30,7,5,0,86.66,MSP,69.08,140,11.5,2013
11,11,5,0,43.67,MSP,48.02,330,21.85,2013
8,12,5,0,34.61,MSP,75.92,0,3.45,2013
20,12,5,0,70.26,MSP,69.08,160,14.95,2013
30,20,5,0,71.01,MSP,71.96,170,10.35,2013
30,22,5,0.03,87.16,MSP,68,160,6.9,2013
25,6,6,0,89.86,MSP,66.02,80,5.75,2013
11,7,6,0,90.31,MSP,62.96,0,0,2013
20,7,6,0,63.94,MSP,73.94,160,8.05,2013
8,9,6,0,72.42,MSP,62.96,140,4.6,2013
19,12,6,0,59.84,MSP,75.92,150,8.05,2013
11,14,6,0,73.49,MSP,73.94,240,5.75,2013
28,14,6,0,63.94,MSP,73.94,320,19.55,2013
11,15,6,0,71.06,MSP,74.21,160,4.03,2013
29,17,6,0,38.74,MSP,77,30,17.25,2013
7,21,6,0,67.24,MSP,62.06,10,3.45,2013
9,6,7,0,81.85,MSP,75.92,130,10.35,2013
31,10,7,0,78.49,MSP,71.06,260,4.6,2013
24,18,7,0,49.81,MSP,75.02,180,3.45,2013
26,21,7,0,64.46,MSP,60.98,10,13.8,2013
11,1,8,0,65.31,MSP,68,90,3.45,2013
19,9,8,0,65.9,MSP,73.04,220,9.2,2013
8,15,8,0,53.24,MSP,73.04,230,4.6,2013
11,16,8,0,59.98,MSP,77,30,6.9,2013
28,16,8,0,34.22,MSP,91.04,70,8.05,2013
28,17,8,0,44.92,MSP,89.06,140,8.05,2013
29,17,8,0,43.96,MSP,91.94,200,13.8,2013
6,22,8,0.08,83.27,MSP,66.11,0,0,2013
5,7,9,0,64.84,MSP,64.04,70,5.75,2013
10,7,9,0,87.8,MSP,69.89,260,8.05,2013
27,8,9,0,72.92,MSP,68,150,16.1,2013
17,15,9,0,58.65,MSP,66.92,140,18.4,2013
11,14,10,0,49.52,MSP,73.04,150,23,2013
4,4,11,0,58.07,MSP,48.02,150,12.65,2013
11,11,11,0,54.34,MSP,23,350,14.95,2013
7,16,11,0,75.39,MSP,35.96,250,9.2,2013
31,15,12,0,61.43,MSP,-0.94,340,5.75,2013
31,4,1,0,83.19,MSP,3.92,320,14.95,2013
16,12,1,0,66.97,MSP,35.96,290,12.65,2013
22,16,1,0,55.98,MSP,1.04,240,8.05,2013
22,17,1,0,59.06,MSP,1.04,250,5.75,2013
10,18,1,0.03,72.66,MSP,35.96,120,13.8,2013
22,18,1,0,61.73,MSP,1.04,240,5.75,2013
4,3,2,0,88.11,MSP,7.43,20,6.9,2013
21,16,2,0,56.87,MSP,21.92,50,13.8,2013
21,17,2,0,56.87,MSP,21.92,70,12.65,2013
17,18,2,0,66.34,MSP,30.92,140,16.1,2013
27,19,2,0,75.46,MSP,30.92,20,10.35,2013
21,23,2,0,62.13,MSP,21.92,60,8.05,2013
23,16,3,0,40.24,MSP,37.04,0,0,2013
12,21,3,0,59.81,MSP,26.06,320,12.65,2013
29,0,4,0,90.11,MSP,57.92,0,0,2013
6,6,4,0,75.69,MSP,39.02,130,16.1,2013
6,7,4,0,64.54,MSP,39.92,130,16.1,2013
19,12,4,0,75,MSP,32,350,16.1,2013
21,17,4,0,76.8,MSP,51.08,150,13.8,2013
24,19,4,0,84.73,MSP,38.66,310,13.22,2013
21,21,4,0,90.05,MSP,48.11,250,8.62,2013
5,23,4,0,89.16,MSP,35.96,110,18.4,2013
25,0,5,0.03,83.69,MSP,55.94,140,8.05,2013
20,1,5,0.01,93.3,MSP,64.94,120,3.45,2013
30,2,5,0.23,94.89,MSP,64.58,130,11.88,2013
18,7,5,0.15,94.74,MSP,56.21,70,7.48,2013
20,7,5,0,93.25,MSP,62.96,130,9.2,2013
19,8,5,0.04,90.51,MSP,66.56,60,19.55,2013
17,9,5,0,69.52,MSP,57.92,100,13.8,2013
18,12,5,0.01,94.49,MSP,61.07,130,12.94,2013
8,13,5,0,32.1,MSP,75.92,0,0,2013
19,14,5,0,54.35,MSP,80.96,180,13.8,2013
20,14,5,0.15,87.62,MSP,66.11,170,9.77,2013
2,15,5,0,47.05,MSP,46.04,350,13.8,2013
20,15,5,0,78.25,MSP,68,210,11.5,2013
25,15,5,0,64.35,MSP,60.08,170,16.1,2013
30,18,5,0,66.13,MSP,75.02,180,14.95,2013
8,19,5,0,51.07,MSP,69.98,210,11.5,2013
30,21,5,0,78.41,MSP,69.98,180,8.05,2013
23,0,6,0,84.8,MSP,73.94,110,10.35,2013
23,2,6,0,87.41,MSP,73.04,110,8.05,2013
29,6,6,0.1,96.62,MSP,62.78,10,8.05,2013
4,8,6,0,67.11,MSP,60.98,130,9.2,2013
11,8,6,0,89.78,MSP,64.04,150,3.45,2013
29,10,6,0,78.25,MSP,68,360,11.5,2013
12,11,6,0.3,97.94,MSP,62.72,350,17.25,2013
8,14,6,0,54.45,MSP,69.08,110,11.5,2013
11,16,6,0,70.28,MSP,75.56,60,3.45,2013
28,18,6,0.03,81,MSP,71.06,350,8.05,2013
28,20,6,0.05,87.16,MSP,68,330,11.5,2013
27,3,7,0,66.52,MSP,55.94,350,6.9,2013
27,6,7,0,77.06,MSP,53.96,330,10.35,2013
9,7,7,0,78.96,MSP,77,130,10.35,2013
14,11,7,0,57.99,MSP,78.98,150,9.2,2013
7,19,7,0,49.95,MSP,89.06,260,4.6,2013
13,19,7,0,61.91,MSP,77,140,6.9,2013
27,21,7,0,80.49,MSP,57.02,10,16.1,2013
6,22,7,0,49.22,MSP,84.02,150,10.35,2013
11,8,8,0,87.55,MSP,64.67,0,4.03,2013
11,9,8,0,87.05,MSP,66.02,130,3.45,2013
4,13,8,0,58.82,MSP,71.06,0,3.45,2013
2,17,8,0,38.57,MSP,75.92,10,10.35,2013
28,15,9,0,87.19,MSP,57.56,260,9.77,2013
14,16,9,0,37.95,MSP,71.96,200,11.5,2013
28,17,9,0,72.01,MSP,59,250,6.9,2013
19,20,9,0,81.44,MSP,69.98,280,10.35,2013
17,9,10,0,82.17,MSP,42.08,170,3.45,2013
17,10,10,0,76.16,MSP,44.06,0,0,2013
15,15,10,0.04,96.05,MSP,50,200,8.05,2013
17,17,10,0,56.86,MSP,53.96,300,8.05,2013
19,17,10,0,78.91,MSP,44.06,280,8.05,2013
22,22,10,0,85.37,MSP,35.96,320,6.9,2013
11,23,10,0.04,81.51,MSP,63.14,220,13.51,2013
8,8,11,0,92.16,MSP,28.04,110,5.75,2013
19,16,11,0,51.24,MSP,44.96,150,18.4,2013
1,20,11,0,70.3,MSP,42.98,360,14.95,2013
3,20,11,0,51.85,MSP,48.92,140,17.25,2013
16,20,11,0,96.02,MSP,48.02,190,4.6,2013
22,20,11,0,59.65,MSP,24.98,310,23,2013
13,0,12,0,80.13,MSP,15.98,0,0,2013
17,1,12,0,80.87,MSP,24.98,240,11.5,2013
2,10,12,0,88.37,MSP,33.08,120,10.35,2013
14,11,12,0,76.68,MSP,12.92,0,0,2013
19,12,12,0,70.66,MSP,17.96,20,10.35,2013
19,13,12,0,67.46,MSP,19.04,20,11.5,2013
20,15,12,0,77.17,MSP,17.96,10,6.9,2013
10,16,12,0,65.89,MSP,6.98,230,6.9,2013
31,10,1,0,71.52,MSP,-0.04,300,20.7,2013
31,11,1,0,74.83,MSP,1.04,290,19.55,2013
20,14,1,0,49.27,MSP,8.06,280,10.35,2013
18,16,1,0,62.21,MSP,39.92,260,12.65,2013
27,11,2,0,69.28,MSP,33.98,360,16.1,2013
27,12,2,0,64.03,MSP,35.96,350,23,2013
8,13,2,0,65.18,MSP,21.92,100,9.2,2013
13,13,2,0,66.36,MSP,35.06,220,6.9,2013
8,14,2,0,67.82,MSP,21.92,150,5.75,2013
27,15,2,0,57.04,MSP,37.94,360,19.55,2013
4,18,2,0,63.31,MSP,12.02,0,5.75,2013
27,21,2,0,74.81,MSP,30.02,20,6.9,2013
12,9,3,0,74.2,MSP,24.08,310,11.5,2013
12,10,3,0,68.2,MSP,24.98,310,12.65,2013
2,17,3,0,33.97,MSP,30.02,0,0,2013
3,17,3,0,40.99,MSP,32,120,14.95,2013
3,18,3,0,44.92,MSP,30.92,130,9.2,2013
3,19,3,0,48.48,MSP,30.02,100,11.5,2013
16,0,4,0,78.13,MSP,35.06,250,9.2,2013
25,0,4,0,82.46,MSP,37.94,270,12.65,2013
24,16,4,0,39.07,MSP,50,210,20.7,2013
28,17,4,0,28.98,MSP,80.06,190,14.95,2013
24,20,4,0,85.49,MSP,37.94,320,5.75,2013
25,20,4,0,39.07,MSP,50,160,9.2,2013
28,20,4,0,45.43,MSP,71.06,230,6.9,2013
29,20,4,0,55.22,MSP,71.96,150,10.35,2013
28,21,4,0,39.22,MSP,69.98,350,14.95,2013
24,22,4,0,88.57,MSP,37.04,250,6.9,2013
15,23,4,0,78.13,MSP,35.06,240,8.05,2013
31,7,5,0,90.31,MSP,62.96,150,10.35,2013
31,8,5,0,72.72,MSP,66.02,170,10.35,2013
8,11,5,0,41.07,MSP,73.04,140,3.45,2013
19,12,5,0,66.36,MSP,77,160,13.8,2013
18,13,5,0,87.05,MSP,66.02,140,11.5,2013
4,18,5,0,73.39,MSP,48.02,360,11.5,2013
4,19,5,0,73.99,MSP,48.92,350,11.5,2013
6,19,5,0,35.36,MSP,73.04,180,3.45,2013
2,20,5,0,48.87,MSP,44.06,350,10.35,2013
6,20,5,0,39.13,MSP,71.06,0,0,2013
29,20,5,0,84.1,MSP,71.06,130,8.05,2013
29,21,5,0,83.98,MSP,69.08,140,11.5,2013
23,7,6,0.2,90.66,MSP,71.96,160,12.65,2013
20,8,6,0,64.07,MSP,75.02,170,8.05,2013
26,9,6,0,84.53,MSP,78.08,130,5.75,2013
20,10,6,0,57.99,MSP,78.98,170,6.9,2013
20,11,6,0,58.14,MSP,80.06,180,9.2,2013
29,11,6,0,65.67,MSP,71.06,360,14.95,2013
20,12,6,0,54.63,MSP,82.94,170,10.35,2013
29,12,6,0,59.32,MSP,71.96,30,14.95,2013
3,13,6,0,29.87,MSP,69.98,150,6.9,2013
20,13,6,0,49.66,MSP,84.92,150,13.8,2013
23,13,6,0,66.48,MSP,78.08,220,16.1,2013
18,14,6,0,59.32,MSP,71.96,110,6.9,2013
20,17,6,0,35.4,MSP,89.96,170,18.4,2013
28,17,6,0.01,64.17,MSP,75.92,320,16.1,2013
14,18,6,0,52.37,MSP,78.98,130,16.1,2013
20,18,6,0,39.47,MSP,89.96,190,13.8,2013
29,18,6,0,38.43,MSP,75.02,30,18.4,2013
3,19,6,0,41.81,MSP,66.92,130,6.9,2013
20,19,6,0,37.99,MSP,89.96,180,13.8,2013
20,20,6,0,40.44,MSP,87.98,170,9.2,2013
24,20,6,0,73.59,MSP,75.02,150,4.6,2013
26,20,6,0,56.72,MSP,82.94,300,10.35,2013
29,20,6,0,42.48,MSP,73.04,20,13.8,2013
26,21,6,0,60.49,MSP,80.96,300,6.9,2013
28,21,6,0,80.86,MSP,69.08,320,14.95,2013
29,21,6,0,51.07,MSP,69.98,10,11.5,2013
20,22,6,0,47.68,MSP,84.02,150,10.35,2013
24,22,6,0,78.57,MSP,71.96,130,4.6,2013
20,23,6,0,50.84,MSP,82.04,150,10.35,2013
21,0,7,0,58.82,MSP,71.06,70,6.9,2013
26,2,7,0,81,MSP,71.06,220,10.35,2013
26,3,7,0,83.98,MSP,69.08,240,10.35,2013
25,4,7,0,84.38,MSP,66.92,280,3.45,2013
12,6,7,0,72.92,MSP,68,140,9.2,2013
24,6,7,0,65.14,MSP,62.96,170,4.6,2013
31,7,7,0,93.58,MSP,64.22,220,3.45,2013
31,8,7,0,93.3,MSP,64.94,220,3.45,2013
13,9,7,0,84.8,MSP,73.94,170,17.25,2013
31,9,7,0,83.98,MSP,69.08,0,4.6,2013
13,10,7,0,81.79,MSP,75.02,190,9.2,2013
13,11,7,0,68.59,MSP,78.08,190,11.5,2013
27,11,7,0,49.85,MSP,64.04,330,21.85,2013
13,12,7,0,66.7,MSP,80.06,170,8.05,2013
14,12,7,0,58.14,MSP,80.06,150,9.2,2013
22,12,7,0,65,MSP,82.94,220,13.8,2013
20,13,7,0,54.23,MSP,80.06,40,6.9,2013
7,15,7,0,46.77,MSP,89.96,130,5.75,2013
14,15,7,0,44.59,MSP,84.92,180,9.2,2013
26,15,7,0,65.31,MSP,68,320,14.95,2013
20,16,7,0,46.79,MSP,80.06,50,4.6,2013
13,17,7,0,64.3,MSP,77,140,12.65,2013
13,18,7,0,64.3,MSP,77,130,9.2,2013
14,21,7,0,64.26,MSP,80.06,140,4.6,2013
20,3,8,0,68.78,MSP,75.92,160,5.75,2013
22,8,8,0,52.67,MSP,69.08,30,9.2,2013
22,9,8,0,47.75,MSP,71.96,40,9.2,2013
15,10,8,0,67.91,MSP,68,0,0,2013
3,11,8,0,44.23,MSP,73.04,330,8.05,2013
14,15,8,0,43.08,MSP,75.02,270,8.05,2013
28,15,8,0,37.85,MSP,89.06,0,0,2013
4,17,8,0,46.17,MSP,73.94,190,6.9,2013
14,17,8,0,35.91,MSP,78.08,280,4.6,2013
2,18,8,0,35.91,MSP,78.08,330,8.05,2013
4,18,8,0,44.66,MSP,73.94,200,6.9,2013
2,19,8,0,37.21,MSP,77,350,6.9,2013
10,19,8,0,44.66,MSP,73.94,280,6.9,2013
10,20,8,0,49.36,MSP,71.96,340,3.45,2013
21,20,8,0,69.64,MSP,84.02,140,4.6,2013
26,21,8,0,61.13,MSP,89.06,190,9.2,2013
26,22,8,0,63.25,MSP,87.98,190,10.35,2013
6,6,9,0,87.35,MSP,71.96,150,8.05,2013
19,8,9,0,93.47,MSP,71.06,130,4.6,2013
4,18,9,0,46.32,MSP,84.92,0,5.75,2013
7,18,9,0,42.61,MSP,91.94,20,11.5,2013
7,19,9,0,48.12,MSP,89.06,20,9.2,2013
10,19,9,0,54.23,MSP,80.06,230,8.05,2013
7,20,9,0,53.03,MSP,86,20,8.05,2013
10,20,9,0,59.74,MSP,78.08,230,4.6,2013
11,0,10,0,67.24,MSP,62.06,130,11.5,2013
18,6,10,0,92.59,MSP,41,300,8.05,2013
11,16,10,0,49.66,MSP,73.94,150,31.05,2013
18,20,10,0,60.35,MSP,46.04,190,3.45,2013
14,3,11,0,75.39,MSP,35.96,200,4.6,2013
4,6,11,0,67.69,MSP,46.04,150,12.65,2013
1,10,11,0,82.09,MSP,41,300,8.05,2013
5,10,11,0,82.46,MSP,37.94,0,0,2013
11,10,11,0,56.87,MSP,21.92,350,16.1,2013
27,11,11,0,61.57,MSP,17.96,140,4.6,2013
9,18,11,0,54.68,MSP,39.02,290,18.4,2013
26,8,12,0,88,MSP,12.92,140,5.75,2013
27,11,12,0,85,MSP,30.02,140,8.05,2013
25,20,12,0,76.79,MSP,14,270,6.9,2013
9,21,12,0,67.74,MSP,-0.94,190,8.05,2013
14,22,12,0,75.68,MSP,3.02,300,9.2,2013
24,19,5,0,42.86,MSP,65.66,150,12.65,2013
20,23,5,0.24,88.87,MSP,62.69,0,4.6,2013
13,5,7,0.43,96.65,MSP,66.8,150,6.52,2013
2,21,10,0.24,87.45,MSP,59,350,12.27,2013
13,16,12,0,67,MSP,15.44,60,12.65,2013
21,14,8,0,66.9,MSP,85.46,250,4.6,2013
27,4,12,0,92.41,MSP,18.97,0,0,2013
9,2,1,0,81.95,MSP,30.92,230,8.05,2013
30,2,1,0,84.54,MSP,23,350,17.25,2013
30,3,1,0,84.47,MSP,21.92,340,19.55,2013
31,7,1,0,79.57,MSP,1.94,300,13.8,2013
16,11,1,0,85.37,MSP,35.96,280,16.1,2013
24,13,1,0,59.36,MSP,3.02,120,11.5,2013
31,16,1,0,67.99,MSP,1.04,290,14.95,2013
6,16,2,0,84.47,MSP,21.92,110,10.35,2013
27,16,2,0,61.94,MSP,37.94,20,16.1,2013
26,17,2,0,66.97,MSP,35.96,360,9.2,2013
27,17,2,0,69.4,MSP,35.06,20,11.5,2013
27,18,2,0,71.82,MSP,33.08,30,12.65,2013
6,19,2,0,88.47,MSP,21.92,100,9.2,2013
27,20,2,0,75.46,MSP,30.92,10,9.2,2013
6,22,2,0,88.47,MSP,21.92,70,5.75,2013
27,22,2,0,78.18,MSP,28.94,340,8.05,2013
12,20,3,0,52.81,MSP,26.96,340,12.65,2013
2,23,3,0,45.59,MSP,24.08,0,0,2013
26,2,4,0,67.69,MSP,46.04,150,13.8,2013
12,5,4,0,88.82,MSP,28.94,360,9.2,2013
5,12,4,0,35.85,MSP,41,140,11.5,2013
30,16,4,0,37.32,MSP,68,260,9.2,2013
10,18,4,0,59.37,MSP,39.02,70,19.55,2013
6,22,4,0,81.95,MSP,39.02,320,14.95,2013
24,23,4,0,89.25,MSP,37.94,240,6.9,2013
1,7,5,0.09,86.39,MSP,42.89,290,8.62,2013
8,9,5,0,60.77,MSP,64.94,0,0,2013
8,10,5,0,49.07,MSP,69.98,0,0,2013
13,15,5,0,32.87,MSP,64.94,160,18.4,2013
2,16,5,0,43.81,MSP,46.94,340,11.5,2013
13,16,5,0,33.12,MSP,68,160,16.1,2013
2,17,5,0,41.89,MSP,46.94,350,17.25,2013
2,18,5,0,41.74,MSP,46.04,10,18.4,2013
2,19,5,0,45.15,MSP,44.96,350,12.65,2013
19,20,5,0,89.94,MSP,68,0,3.45,2013
16,22,5,0,20.33,MSP,73.04,60,19.55,2013
2,23,5,0,54.81,MSP,39.92,350,12.65,2013
6,23,5,0,50.32,MSP,64.94,0,0,2013
2,1,6,0,63.33,MSP,51.98,360,16.1,2013
22,1,6,0,73.22,MSP,71.06,210,4.6,2013
29,1,6,0,87.1,MSP,66.92,320,6.9,2013
12,2,6,0.01,93.38,MSP,68,360,4.6,2013
5,3,6,0,91.84,MSP,55.67,120,6.33,2013
23,3,6,0,90.66,MSP,71.96,130,12.65,2013
3,14,6,0,34.55,MSP,68,0,0,2013
7,23,6,0,74.56,MSP,60.08,90,5.75,2013
31,11,7,0,81,MSP,71.06,250,5.75,2013
31,12,7,0,73.3,MSP,71.96,300,4.6,2013
14,13,7,0,49.37,MSP,82.94,180,9.2,2013
27,13,7,0,68.95,MSP,57.02,330,17.25,2013
7,18,7,0,49.95,MSP,89.06,220,5.75,2013
14,20,7,0,60.25,MSP,82.04,150,6.9,2013
8,10,8,0,65.61,MSP,66.92,0,3.45,2013
2,16,8,0,38.74,MSP,77,310,10.35,2013
21,21,8,0,79.27,MSP,80.96,210,3.45,2013
8,15,9,0,57.47,MSP,75.02,110,11.5,2013
5,15,10,0,69.29,MSP,60.08,110,4.6,2013
